"Plot Title: 16882"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757958, SEN S/N: 20757958)","Temp, °F (LGR S/N: 20757958, SEN S/N: 20757958)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757958)","Coupler Detached (LGR S/N: 20757958)","Coupler Attached (LGR S/N: 20757958)","Stopped (LGR S/N: 20757958)","End Of File (LGR S/N: 20757958)"
14012,10/11/20,09:34:16 AM,15.3611,76.181,,2.344,,,,
14013,10/11/20,09:39:01 AM,,,14.5482,,,,,
14014,10/11/20,09:49:16 AM,15.3592,76.354,,2.344,,,,
14015,10/11/20,09:54:01 AM,,,14.5458,,,,,
14016,10/11/20,10:04:16 AM,15.3567,76.354,,2.340,,,,
14017,10/11/20,10:09:01 AM,,,14.5460,,,,,
14018,10/11/20,10:19:16 AM,15.3547,76.528,,2.341,,,,
14019,10/11/20,10:24:01 AM,,,14.5421,,,,,
14020,10/11/20,10:34:16 AM,15.3498,76.528,,2.333,,,,
14021,10/11/20,10:39:01 AM,,,14.5421,,,,,
14022,10/11/20,10:49:16 AM,15.3504,76.703,,2.338,,,,
14023,10/11/20,10:54:01 AM,,,14.5395,,,,,
14024,10/11/20,11:04:16 AM,15.3459,76.876,,2.333,,,,
14025,10/11/20,11:09:01 AM,,,14.5374,,,,,
14026,10/11/20,11:19:16 AM,15.3440,77.050,,2.335,,,,
14027,10/11/20,11:24:01 AM,,,14.5344,,,,,
14028,10/11/20,11:34:16 AM,15.3395,77.225,,2.327,,,,
14029,10/11/20,11:39:01 AM,,,14.5341,,,,,
14030,10/11/20,11:49:16 AM,15.3350,77.400,,2.325,,,,
14031,10/11/20,11:54:01 AM,,,14.5293,,,,,
14032,10/11/20,12:04:16 PM,15.3331,77.574,,2.327,,,,
14033,10/11/20,12:09:01 PM,,,14.5270,,,,,
14034,10/11/20,12:19:16 PM,15.3286,77.749,,2.324,,,,
14035,10/11/20,12:24:01 PM,,,14.5234,,,,,
14036,10/11/20,12:34:16 PM,15.3241,77.923,,2.319,,,,
14037,10/11/20,12:39:01 PM,,,14.5220,,,,,
14038,10/11/20,12:49:16 PM,15.3222,78.098,,2.325,,,,
14039,10/11/20,12:54:01 PM,,,14.5157,,,,,
14040,10/11/20,01:04:16 PM,15.3158,78.449,,2.321,,,,
14041,10/11/20,01:09:01 PM,,,14.5120,,,,,
14042,10/11/20,01:19:16 PM,15.3113,78.624,,2.322,,,,
14043,10/11/20,01:24:01 PM,,,14.5062,,,,,
14044,10/11/20,01:34:16 PM,15.3118,78.800,,2.326,,,,
14045,10/11/20,01:39:01 PM,,,14.5074,,,,,
14046,10/11/20,01:49:16 PM,15.3050,78.975,,2.316,,,,
14047,10/11/20,01:54:01 PM,,,14.5033,,,,,
14048,10/11/20,02:04:16 PM,15.3029,79.151,,2.319,,,,
14049,10/11/20,02:09:01 PM,,,14.5003,,,,,
14050,10/11/20,02:19:16 PM,15.2980,79.151,,2.314,,,,
14051,10/11/20,02:24:01 PM,,,14.4978,,,,,
14052,10/11/20,02:34:16 PM,15.2954,79.151,,2.316,,,,
14053,10/11/20,02:39:01 PM,,,14.4933,,,,,
14054,10/11/20,02:49:16 PM,15.2929,79.151,,2.314,,,,
14055,10/11/20,02:54:01 PM,,,14.4933,,,,,
14056,10/11/20,03:04:16 PM,15.2905,79.151,,2.309,,,,
14057,10/11/20,03:09:01 PM,,,14.4930,,,,,
14058,10/11/20,03:19:16 PM,15.2855,79.151,,2.306,,,,
14059,10/11/20,03:24:01 PM,,,14.4880,,,,,
14060,10/11/20,03:34:16 PM,15.2880,79.151,,2.312,,,,
14061,10/11/20,03:39:01 PM,,,14.4900,,,,,
14062,10/11/20,03:49:16 PM,15.2855,79.151,,2.306,,,,
14063,10/11/20,03:54:01 PM,,,14.4893,,,,,
14064,10/11/20,04:04:16 PM,15.2831,79.151,,2.300,,,,
14065,10/11/20,04:09:01 PM,,,14.4899,,,,,
14066,10/11/20,04:19:16 PM,15.2831,79.151,,2.305,,,,
14067,10/11/20,04:24:01 PM,,,14.4859,,,,,
14068,10/11/20,04:34:16 PM,15.2855,79.151,,2.312,,,,
14069,10/11/20,04:39:01 PM,,,14.4869,,,,,
14070,10/11/20,04:49:16 PM,15.2806,79.151,,2.298,,,,
14071,10/11/20,04:54:01 PM,,,14.4881,,,,,
14072,10/11/20,05:04:16 PM,15.2880,79.151,,2.314,,,,
14073,10/11/20,05:09:01 PM,,,14.4885,,,,,
14074,10/11/20,05:19:16 PM,15.2855,79.151,,2.307,,,,
14075,10/11/20,05:24:01 PM,,,14.4894,,,,,
14076,10/11/20,05:34:16 PM,15.2910,79.326,,2.314,,,,
14077,10/11/20,05:39:01 PM,,,14.4926,,,,,
14078,10/11/20,05:49:16 PM,15.2935,79.326,,2.313,,,,
14079,10/11/20,05:54:01 PM,,,14.4952,,,,,
14080,10/11/20,06:04:16 PM,15.2960,79.326,,2.316,,,,
14081,10/11/20,06:09:01 PM,,,14.4955,,,,,
14082,10/11/20,06:19:16 PM,15.3009,79.326,,2.328,,,,
14083,10/11/20,06:24:01 PM,,,14.4949,,,,,
14084,10/11/20,06:34:16 PM,15.3060,79.326,,2.337,,,,
14085,10/11/20,06:39:01 PM,,,14.4974,,,,,
14086,10/11/20,06:49:16 PM,15.3079,79.151,,2.334,,,,
14087,10/11/20,06:54:01 PM,,,14.5004,,,,,
14088,10/11/20,07:04:16 PM,15.3103,79.151,,2.336,,,,
14089,10/11/20,07:09:01 PM,,,14.5015,,,,,
14090,10/11/20,07:19:16 PM,15.3179,79.151,,2.351,,,,
14091,10/11/20,07:24:01 PM,,,14.5029,,,,,
14092,10/11/20,07:34:16 PM,15.3228,79.151,,2.355,,,,
14093,10/11/20,07:39:01 PM,,,14.5067,,,,,
14094,10/11/20,07:49:16 PM,15.3248,78.975,,2.354,,,,
14095,10/11/20,07:54:01 PM,,,14.5087,,,,,
14096,10/11/20,08:04:16 PM,15.3298,78.975,,2.364,,,,
14097,10/11/20,08:09:01 PM,,,14.5081,,,,,
14098,10/11/20,08:19:16 PM,15.3322,78.975,,2.372,,,,
14099,10/11/20,08:24:01 PM,,,14.5073,,,,,
14100,10/11/20,08:34:16 PM,15.3373,78.975,,2.379,,,,
14101,10/11/20,08:39:01 PM,,,14.5106,,,,,
14102,10/11/20,08:49:16 PM,15.3422,78.975,,2.383,,,,
14103,10/11/20,08:54:01 PM,,,14.5139,,,,,
14104,10/11/20,09:04:16 PM,15.3447,78.975,,2.385,,,,
14105,10/11/20,09:09:01 PM,,,14.5148,,,,,
14106,10/11/20,09:19:16 PM,15.3472,78.975,,2.387,,,,
14107,10/11/20,09:24:01 PM,,,14.5162,,,,,
14108,10/11/20,09:34:16 PM,15.3522,78.975,,2.393,,,,
14109,10/11/20,09:39:01 PM,,,14.5194,,,,,
14110,10/11/20,09:49:16 PM,15.3541,78.800,,2.386,,,,
14111,10/11/20,09:54:01 PM,,,14.5251,,,,,
14112,10/11/20,10:04:16 PM,15.3566,78.800,,2.386,,,,
14113,10/11/20,10:09:01 PM,,,14.5260,,,,,
14114,10/11/20,10:19:16 PM,15.3592,78.800,,2.387,,,,
14115,10/11/20,10:24:01 PM,,,14.5292,,,,,
14116,10/11/20,10:34:16 PM,15.3611,78.624,,2.388,,,,
14117,10/11/20,10:39:01 PM,,,14.5294,,,,,
14118,10/11/20,10:49:16 PM,15.3586,78.624,,2.385,,,,
14119,10/11/20,10:54:01 PM,,,14.5279,,,,,
14120,10/11/20,11:04:16 PM,15.3562,78.624,,2.383,,,,
14121,10/11/20,11:09:01 PM,,,14.5263,,,,,
14122,10/11/20,11:19:16 PM,15.3531,78.449,,2.382,,,,
14123,10/11/20,11:24:01 PM,,,14.5228,,,,,
14124,10/11/20,11:34:16 PM,15.3506,78.449,,2.379,,,,
14125,10/11/20,11:39:01 PM,,,14.5228,,,,,
14126,10/11/20,11:49:16 PM,15.3525,78.274,,2.380,,,,
14127,10/11/20,11:54:01 PM,,,14.5251,,,,,
14128,10/12/20,12:04:16 AM,15.3551,78.274,,2.384,,,,
14129,10/12/20,12:09:01 AM,,,14.5251,,,,,
14130,10/12/20,12:19:16 AM,15.3546,78.098,,2.375,,,,
14131,10/12/20,12:24:01 AM,,,14.5299,,,,,
14132,10/12/20,12:34:16 AM,15.3546,78.098,,2.376,,,,
14133,10/12/20,12:39:01 AM,,,14.5276,,,,,
14134,10/12/20,12:49:16 AM,15.3595,78.098,,2.386,,,,
14135,10/12/20,12:54:01 AM,,,14.5294,,,,,
14136,10/12/20,01:04:16 AM,15.3565,77.923,,2.375,,,,
14137,10/12/20,01:09:01 AM,,,14.5312,,,,,
14138,10/12/20,01:19:16 AM,15.3565,77.923,,2.377,,,,
14139,10/12/20,01:24:01 AM,,,14.5289,,,,,
14140,10/12/20,01:34:16 AM,15.3585,77.749,,2.380,,,,
14141,10/12/20,01:39:01 AM,,,14.5312,,,,,
14142,10/12/20,01:49:16 AM,15.3585,77.749,,2.378,,,,
14143,10/12/20,01:54:01 AM,,,14.5312,,,,,
14144,10/12/20,02:04:16 AM,15.3560,77.749,,2.376,,,,
14145,10/12/20,02:09:01 AM,,,14.5289,,,,,
14146,10/12/20,02:19:16 AM,15.3554,77.574,,2.377,,,,
14147,10/12/20,02:24:01 AM,,,14.5283,,,,,
14148,10/12/20,02:34:16 AM,15.3579,77.574,,2.389,,,,
14149,10/12/20,02:39:01 AM,,,14.5248,,,,,
14150,10/12/20,02:49:16 AM,15.3530,77.574,,2.382,,,,
14151,10/12/20,02:54:01 AM,,,14.5236,,,,,
14152,10/12/20,03:04:16 AM,15.3554,77.574,,2.389,,,,
14153,10/12/20,03:09:01 AM,,,14.5232,,,,,
14154,10/12/20,03:19:16 AM,15.3524,77.400,,2.392,,,,
14155,10/12/20,03:24:01 AM,,,14.5173,,,,,
14156,10/12/20,03:34:16 AM,15.3550,77.400,,2.399,,,,
14157,10/12/20,03:39:01 AM,,,14.5190,,,,,
14158,10/12/20,03:49:16 AM,15.3524,77.400,,2.384,,,,
14159,10/12/20,03:54:01 AM,,,14.5238,,,,,
14160,10/12/20,04:04:16 AM,15.3575,77.400,,2.389,,,,
14161,10/12/20,04:09:01 AM,,,14.5263,,,,,
14162,10/12/20,04:19:16 AM,15.3673,77.400,,2.399,,,,
14163,10/12/20,04:24:01 AM,,,14.5334,,,,,
14164,10/12/20,04:34:16 AM,15.3724,77.400,,2.393,,,,
14165,10/12/20,04:39:01 AM,,,14.5410,,,,,
14166,10/12/20,04:49:16 AM,15.3749,77.400,,2.392,,,,
14167,10/12/20,04:54:01 AM,,,14.5416,,,,,
14168,10/12/20,05:04:16 AM,15.3779,77.574,,2.401,,,,
14169,10/12/20,05:09:01 AM,,,14.5399,,,,,
14170,10/12/20,05:19:16 AM,15.3828,77.574,,2.403,,,,
14171,10/12/20,05:24:01 AM,,,14.5470,,,,,
14172,10/12/20,05:34:16 AM,15.3853,77.574,,2.403,,,,
14173,10/12/20,05:39:01 AM,,,14.5470,,,,,
14174,10/12/20,05:49:16 AM,15.3804,77.574,,2.395,,,,
14175,10/12/20,05:54:01 AM,,,14.5453,,,,,
14176,10/12/20,06:04:16 AM,15.3834,77.749,,2.396,,,,
14177,10/12/20,06:09:01 AM,,,14.5499,,,,,
14178,10/12/20,06:19:16 AM,15.3859,77.749,,2.393,,,,
14179,10/12/20,06:24:01 AM,,,14.5529,,,,,
14180,10/12/20,06:34:16 AM,15.3933,77.749,,2.387,,,,
14181,10/12/20,06:39:01 AM,,,14.5660,,,,,
14182,10/12/20,06:49:16 AM,15.4033,77.749,,2.388,,,,
14183,10/12/20,06:54:01 AM,,,14.5743,,,,,
14184,10/12/20,07:04:16 AM,15.4158,77.749,,2.391,,,,
14185,10/12/20,07:09:01 AM,,,14.5867,,,,,
14186,10/12/20,07:19:16 AM,15.4158,77.749,,2.381,,,,
14187,10/12/20,07:24:01 AM,,,14.5873,,,,,
14188,10/12/20,07:34:16 AM,15.4158,77.749,,2.380,,,,
14189,10/12/20,07:39:01 AM,,,14.5879,,,,,
14190,10/12/20,07:49:16 AM,15.4108,77.749,,2.363,,,,
14191,10/12/20,07:54:01 AM,,,14.5908,,,,,
14192,10/12/20,08:04:16 AM,15.4137,77.923,,2.371,,,,
14193,10/12/20,08:09:01 AM,,,14.5889,,,,,
14194,10/12/20,08:19:16 AM,15.4113,77.923,,2.368,,,,
14195,10/12/20,08:24:01 AM,,,14.5882,,,,,
14196,10/12/20,08:34:16 AM,15.4113,77.923,,2.368,,,,
14197,10/12/20,08:39:01 AM,,,14.5885,,,,,
14198,10/12/20,08:49:16 AM,15.4137,77.923,,2.374,,,,
14199,10/12/20,08:54:01 AM,,,14.5882,,,,,
14200,10/12/20,09:04:16 AM,15.4113,77.923,,2.365,,,,
14201,10/12/20,09:09:01 AM,,,14.5902,,,,,
14202,10/12/20,09:19:16 AM,15.4113,77.923,,2.354,,,,
14203,10/12/20,09:24:01 AM,,,14.5965,,,,,
14204,10/12/20,09:34:16 AM,15.4113,77.923,,2.346,,,,
14205,10/12/20,09:39:01 AM,,,14.5985,,,,,
14206,10/12/20,09:49:16 AM,15.4088,77.923,,2.339,,,,
14207,10/12/20,09:54:01 AM,,,14.5980,,,,,
14208,10/12/20,10:04:16 AM,15.4094,78.098,,2.334,,,,
14209,10/12/20,10:09:01 AM,,,14.6024,,,,,
14210,10/12/20,10:19:16 AM,15.4119,78.098,,2.337,,,,
14211,10/12/20,10:24:01 AM,,,14.6020,,,,,
14212,10/12/20,10:34:16 AM,15.4074,78.274,,2.327,,,,
14213,10/12/20,10:39:01 AM,,,14.6024,,,,,
14214,10/12/20,10:49:16 AM,15.4098,78.274,,2.336,,,,
14215,10/12/20,10:54:01 AM,,,14.6001,,,,,
14216,10/12/20,11:04:16 AM,15.4098,78.274,,2.334,,,,
14217,10/12/20,11:09:01 AM,,,14.6024,,,,,
14218,10/12/20,11:19:16 AM,15.4104,78.449,,2.329,,,,
14219,10/12/20,11:24:01 AM,,,14.6053,,,,,
14220,10/12/20,11:34:16 AM,15.4079,78.449,,2.327,,,,
14221,10/12/20,11:39:01 AM,,,14.6015,,,,,
14222,10/12/20,11:49:16 AM,15.4059,78.624,,2.324,,,,
14223,10/12/20,11:54:01 AM,,,14.6020,,,,,
14224,10/12/20,12:04:16 PM,15.4040,78.800,,2.321,,,,
14225,10/12/20,12:09:01 PM,,,14.6014,,,,,
14226,10/12/20,12:19:16 PM,15.4040,78.800,,2.325,,,,
14227,10/12/20,12:24:01 PM,,,14.5986,,,,,
14228,10/12/20,12:34:16 PM,15.3971,78.975,,2.311,,,,
14229,10/12/20,12:39:01 PM,,,14.5991,,,,,
14230,10/12/20,12:49:16 PM,15.3975,79.151,,2.316,,,,
14231,10/12/20,12:54:01 PM,,,14.5962,,,,,
14232,10/12/20,01:04:16 PM,15.3926,79.151,,2.310,,,,
14233,10/12/20,01:09:01 PM,,,14.5943,,,,,
14234,10/12/20,01:19:16 PM,15.3881,79.326,,2.307,,,,
14235,10/12/20,01:24:01 PM,,,14.5904,,,,,
14236,10/12/20,01:34:16 PM,15.3831,79.326,,2.301,,,,
14237,10/12/20,01:39:01 PM,,,14.5889,,,,,
14238,10/12/20,01:49:16 PM,15.3786,79.502,,2.302,,,,
14239,10/12/20,01:54:01 PM,,,14.5821,,,,,
14240,10/12/20,02:04:16 PM,15.3786,79.502,,2.304,,,,
14241,10/12/20,02:09:01 PM,,,14.5840,,,,,
14242,10/12/20,02:19:16 PM,15.3762,79.502,,2.300,,,,
14243,10/12/20,02:24:01 PM,,,14.5819,,,,,
14244,10/12/20,02:34:16 PM,15.3756,79.326,,2.299,,,,
14245,10/12/20,02:39:01 PM,,,14.5828,,,,,
14246,10/12/20,02:49:16 PM,15.3731,79.326,,2.297,,,,
14247,10/12/20,02:54:01 PM,,,14.5801,,,,,
14248,10/12/20,03:04:16 PM,15.3731,79.326,,2.296,,,,
14249,10/12/20,03:09:01 PM,,,14.5819,,,,,
14250,10/12/20,03:19:16 PM,15.3701,79.151,,2.284,,,,
14251,10/12/20,03:24:01 PM,,,14.5844,,,,,
14252,10/12/20,03:34:16 PM,15.3676,79.151,,2.280,,,,
14253,10/12/20,03:39:01 PM,,,14.5819,,,,,
14254,10/12/20,03:49:16 PM,15.3676,79.151,,2.276,,,,
14255,10/12/20,03:54:01 PM,,,14.5859,,,,,
14256,10/12/20,04:04:16 PM,15.3672,78.975,,2.281,,,,
14257,10/12/20,04:09:01 PM,,,14.5798,,,,,
14258,10/12/20,04:19:16 PM,15.3696,78.975,,2.289,,,,
14259,10/12/20,04:24:01 PM,,,14.5812,,,,,
14260,10/12/20,04:34:16 PM,15.3721,78.975,,2.292,,,,
14261,10/12/20,04:39:01 PM,,,14.5827,,,,,
14262,10/12/20,04:49:16 PM,15.3770,78.975,,2.299,,,,
14263,10/12/20,04:54:01 PM,,,14.5843,,,,,
14264,10/12/20,05:04:16 PM,15.3846,78.975,,2.318,,,,
14265,10/12/20,05:09:01 PM,,,14.5828,,,,,
14266,10/12/20,05:19:16 PM,15.3865,78.800,,2.322,,,,
14267,10/12/20,05:24:01 PM,,,14.5838,,,,,
14268,10/12/20,05:34:16 PM,15.3965,78.800,,2.343,,,,
14269,10/12/20,05:39:01 PM,,,14.5843,,,,,
14270,10/12/20,05:49:16 PM,15.3989,78.800,,2.341,,,,
14271,10/12/20,05:54:01 PM,,,14.5891,,,,,
14272,10/12/20,06:04:16 PM,15.4059,78.624,,2.359,,,,
14273,10/12/20,06:09:01 PM,,,14.5860,,,,,
14274,10/12/20,06:19:16 PM,15.4059,78.624,,2.358,,,,
14275,10/12/20,06:24:01 PM,,,14.5878,,,,,
14276,10/12/20,06:34:16 PM,15.4129,78.449,,2.369,,,,
14277,10/12/20,06:39:01 PM,,,14.5902,,,,,
14278,10/12/20,06:49:16 PM,15.4204,78.449,,2.383,,,,
14279,10/12/20,06:54:01 PM,,,14.5914,,,,,
14280,10/12/20,07:04:16 PM,15.4223,78.274,,2.387,,,,
14281,10/12/20,07:09:01 PM,,,14.5911,,,,,
14282,10/12/20,07:19:16 PM,15.4268,78.098,,2.389,,,,
14283,10/12/20,07:24:01 PM,,,14.5962,,,,,
14284,10/12/20,07:34:16 PM,15.4342,78.098,,2.402,,,,
14285,10/12/20,07:39:01 PM,,,14.5969,,,,,
14286,10/12/20,07:49:16 PM,15.4362,77.923,,2.403,,,,
14287,10/12/20,07:54:01 PM,,,14.5986,,,,,
14288,10/12/20,08:04:16 PM,15.4412,77.923,,2.408,,,,
14289,10/12/20,08:09:01 PM,,,14.6017,,,,,
14290,10/12/20,08:19:16 PM,15.4407,77.749,,2.406,,,,
14291,10/12/20,08:24:01 PM,,,14.6009,,,,,
14292,10/12/20,08:34:16 PM,15.4432,77.749,,2.409,,,,
14293,10/12/20,08:39:01 PM,,,14.6031,,,,,
14294,10/12/20,08:49:16 PM,15.4451,77.574,,2.407,,,,
14295,10/12/20,08:54:01 PM,,,14.6060,,,,,
14296,10/12/20,09:04:16 PM,15.4475,77.574,,2.414,,,,
14297,10/12/20,09:09:01 PM,,,14.6041,,,,,
14298,10/12/20,09:19:16 PM,15.4471,77.400,,2.409,,,,
14299,10/12/20,09:24:01 PM,,,14.6070,,,,,
14300,10/12/20,09:34:16 PM,15.4496,77.400,,2.412,,,,
14301,10/12/20,09:39:01 PM,,,14.6075,,,,,
14302,10/12/20,09:49:16 PM,15.4490,77.225,,2.405,,,,
14303,10/12/20,09:54:01 PM,,,14.6108,,,,,
14304,10/12/20,10:04:16 PM,15.4541,77.225,,2.418,,,,
14305,10/12/20,10:09:01 PM,,,14.6089,,,,,
14306,10/12/20,10:19:16 PM,15.4510,77.050,,2.412,,,,
14307,10/12/20,10:24:01 PM,,,14.6092,,,,,
14308,10/12/20,10:34:16 PM,15.4504,76.876,,2.412,,,,
14309,10/12/20,10:39:01 PM,,,14.6079,,,,,
14310,10/12/20,10:49:16 PM,15.4529,76.876,,2.417,,,,
14311,10/12/20,10:54:01 PM,,,14.6089,,,,,
14312,10/12/20,11:04:16 PM,15.4499,76.703,,2.409,,,,
14313,10/12/20,11:09:01 PM,,,14.6094,,,,,
14314,10/12/20,11:19:16 PM,15.4519,76.528,,2.416,,,,
14315,10/12/20,11:24:01 PM,,,14.6072,,,,,
14316,10/12/20,11:34:16 PM,15.4513,76.354,,2.416,,,,
14317,10/12/20,11:39:01 PM,,,14.6075,,,,,
14318,10/12/20,11:49:16 PM,15.4558,76.181,,2.426,,,,
14319,10/12/20,11:54:01 PM,,,14.6078,,,,,
14320,10/13/20,12:04:16 AM,15.4552,76.006,,2.419,,,,
14321,10/13/20,12:09:01 AM,,,14.6111,,,,,
14322,10/13/20,12:19:16 AM,15.4546,75.832,,2.414,,,,
14323,10/13/20,12:24:01 AM,,,14.6121,,,,,
14324,10/13/20,12:34:16 AM,15.4591,75.659,,2.423,,,,
14325,10/13/20,12:39:01 AM,,,14.6124,,,,,
14326,10/13/20,12:49:16 AM,15.4586,75.484,,2.420,,,,
14327,10/13/20,12:54:01 AM,,,14.6133,,,,,
14328,10/13/20,01:04:16 AM,15.4606,75.312,,2.418,,,,
14329,10/13/20,01:09:01 AM,,,14.6173,,,,,
14330,10/13/20,01:19:16 AM,15.4649,75.139,,2.427,,,,
14331,10/13/20,01:24:01 AM,,,14.6159,,,,,
14332,10/13/20,01:34:16 AM,15.4644,74.964,,2.424,,,,
14333,10/13/20,01:39:01 AM,,,14.6175,,,,,
14334,10/13/20,01:49:16 AM,15.4644,74.964,,2.425,,,,
14335,10/13/20,01:54:01 AM,,,14.6160,,,,,
14336,10/13/20,02:04:16 AM,15.4664,74.791,,2.432,,,,
14337,10/13/20,02:09:01 AM,,,14.6153,,,,,
14338,10/13/20,02:19:16 AM,15.4683,74.619,,2.436,,,,
14339,10/13/20,02:24:01 AM,,,14.6162,,,,,
14340,10/13/20,02:34:16 AM,15.4678,74.446,,2.435,,,,
14341,10/13/20,02:39:01 AM,,,14.6155,,,,,
14342,10/13/20,02:49:16 AM,15.4678,74.446,,2.436,,,,
14343,10/13/20,02:54:01 AM,,,14.6155,,,,,
14344,10/13/20,03:04:16 AM,15.4673,74.271,,2.436,,,,
14345,10/13/20,03:09:01 AM,,,14.6147,,,,,
14346,10/13/20,03:19:16 AM,15.4747,74.271,,2.451,,,,
14347,10/13/20,03:24:01 AM,,,14.6163,,,,,
14348,10/13/20,03:34:16 AM,15.4716,74.098,,2.444,,,,
14349,10/13/20,03:39:01 AM,,,14.6156,,,,,
14350,10/13/20,03:49:16 AM,15.4767,74.098,,2.453,,,,
14351,10/13/20,03:54:01 AM,,,14.6172,,,,,
14352,10/13/20,04:04:16 AM,15.4786,73.926,,2.454,,,,
14353,10/13/20,04:09:01 AM,,,14.6188,,,,,
14354,10/13/20,04:19:16 AM,15.4786,73.926,,2.450,,,,
14355,10/13/20,04:24:01 AM,,,14.6204,,,,,
14356,10/13/20,04:34:16 AM,15.4780,73.753,,2.449,,,,
14357,10/13/20,04:39:01 AM,,,14.6197,,,,,
14358,10/13/20,04:49:16 AM,15.4805,73.753,,2.445,,,,
14359,10/13/20,04:54:01 AM,,,14.6260,,,,,
14360,10/13/20,05:04:16 AM,15.4850,73.580,,2.449,,,,
14361,10/13/20,05:09:01 AM,,,14.6269,,,,,
14362,10/13/20,05:19:16 AM,15.4850,73.580,,2.450,,,,
14363,10/13/20,05:24:01 AM,,,14.6262,,,,,
14364,10/13/20,05:34:16 AM,15.4868,73.407,,2.452,,,,
14365,10/13/20,05:39:01 AM,,,14.6278,,,,,
14366,10/13/20,05:49:16 AM,15.4868,73.407,,2.445,,,,
14367,10/13/20,05:54:01 AM,,,14.6317,,,,,
14368,10/13/20,06:04:16 AM,15.4889,73.234,,2.444,,,,
14369,10/13/20,06:09:01 AM,,,14.6333,,,,,
14370,10/13/20,06:19:16 AM,15.4889,73.234,,2.441,,,,
14371,10/13/20,06:24:01 AM,,,14.6349,,,,,
14372,10/13/20,06:34:16 AM,15.4883,73.062,,2.436,,,,
14373,10/13/20,06:39:01 AM,,,14.6365,,,,,
14374,10/13/20,06:49:16 AM,15.4926,72.891,,2.438,,,,
14375,10/13/20,06:54:01 AM,,,14.6404,,,,,
14376,10/13/20,07:04:16 AM,15.4926,72.891,,2.432,,,,
14377,10/13/20,07:09:01 AM,,,14.6429,,,,,
14378,10/13/20,07:19:16 AM,15.4921,72.718,,2.427,,,,
14379,10/13/20,07:24:01 AM,,,14.6436,,,,,
14380,10/13/20,07:34:16 AM,15.4947,72.718,,2.425,,,,
14381,10/13/20,07:39:01 AM,,,14.6484,,,,,
14382,10/13/20,07:49:16 AM,15.4941,72.545,,2.414,,,,
14383,10/13/20,07:54:01 AM,,,14.6521,,,,,
14384,10/13/20,08:04:16 AM,15.4966,72.545,,2.413,,,,
14385,10/13/20,08:09:01 AM,,,14.6549,,,,,
14386,10/13/20,08:19:16 AM,15.4966,72.545,,2.399,,,,
14387,10/13/20,08:24:01 AM,,,14.6623,,,,,
14388,10/13/20,08:34:16 AM,15.4935,72.372,,2.383,,,,
14389,10/13/20,08:39:01 AM,,,14.6648,,,,,
14390,10/13/20,08:49:16 AM,15.4960,72.372,,2.378,,,,
14391,10/13/20,08:54:01 AM,,,14.6703,,,,,
14392,10/13/20,09:04:16 AM,15.4935,72.372,,2.369,,,,
14393,10/13/20,09:09:01 AM,,,14.6701,,,,,
14394,10/13/20,09:19:16 AM,15.4935,72.372,,2.366,,,,
14395,10/13/20,09:24:01 AM,,,14.6722,,,,,
14396,10/13/20,09:34:16 AM,15.4910,72.372,,2.359,,,,
14397,10/13/20,09:39:01 AM,,,14.6719,,,,,
14398,10/13/20,09:49:16 AM,15.4935,72.372,,2.366,,,,
14399,10/13/20,09:54:01 AM,,,14.6714,,,,,
14400,10/13/20,10:04:16 AM,15.4910,72.372,,2.352,,,,
14401,10/13/20,10:09:01 AM,,,14.6769,,,,,
14402,10/13/20,10:19:16 AM,15.4865,72.545,,2.338,,,,
14403,10/13/20,10:24:01 AM,,,14.6762,,,,,
14404,10/13/20,10:34:16 AM,15.4865,72.545,,2.339,,,,
14405,10/13/20,10:39:01 AM,,,14.6761,,,,,
14406,10/13/20,10:49:16 AM,15.4871,72.718,,2.338,,,,
14407,10/13/20,10:54:01 AM,,,14.6775,,,,,
14408,10/13/20,11:04:16 AM,15.4828,72.891,,2.333,,,,
14409,10/13/20,11:09:01 AM,,,14.6736,,,,,
14410,10/13/20,11:19:16 AM,15.4802,72.891,,2.332,,,,
14411,10/13/20,11:24:01 AM,,,14.6722,,,,,
14412,10/13/20,11:34:16 AM,15.4758,73.062,,2.329,,,,
14413,10/13/20,11:39:01 AM,,,14.6687,,,,,
14414,10/13/20,11:49:16 AM,15.4713,73.234,,2.325,,,,
14415,10/13/20,11:54:01 AM,,,14.6664,,,,,
14416,10/13/20,12:04:16 PM,15.4719,73.407,,2.329,,,,
14417,10/13/20,12:09:01 PM,,,14.6656,,,,,
14418,10/13/20,12:19:16 PM,15.4651,73.580,,2.318,,,,
14419,10/13/20,12:24:01 PM,,,14.6627,,,,,
14420,10/13/20,12:34:16 PM,15.4606,73.753,,2.314,,,,
14421,10/13/20,12:39:01 PM,,,14.6600,,,,,
14422,10/13/20,12:49:16 PM,15.4562,73.926,,2.312,,,,
14423,10/13/20,12:54:01 PM,,,14.6566,,,,,
14424,10/13/20,01:04:16 PM,15.4517,74.098,,2.309,,,,
14425,10/13/20,01:09:01 PM,,,14.6532,,,,,
14426,10/13/20,01:19:16 PM,15.4499,74.271,,2.316,,,,
14427,10/13/20,01:24:01 PM,,,14.6474,,,,,
14428,10/13/20,01:34:16 PM,15.4454,74.446,,2.312,,,,
