"Plot Title: 16396"
"#","Date","Time, GMT-06:00","Abs Pres, psi (LGR S/N: 20757957, SEN S/N: 20757957)","Temp, °F (LGR S/N: 20757957, SEN S/N: 20757957)","Abs Pres Barom., psi (LGR S/N: 20757959, SEN S/N: 20757959)","Water Level, feet (LGR S/N: 20757957)","Coupler Detached (LGR S/N: 20757957)","Coupler Attached (LGR S/N: 20757957)","Stopped (LGR S/N: 20757957)","End Of File (LGR S/N: 20757957)"
10904,01/06/21,04:39:01 AM,,,14.5614,,,,,
10905,01/06/21,04:47:19 AM,15.1144,57.441,,1.738,,,,
10906,01/06/21,04:54:01 AM,,,14.5621,,,,,
10907,01/06/21,05:02:19 AM,15.1167,57.441,,1.739,,,,
10908,01/06/21,05:09:01 AM,,,14.5651,,,,,
10909,01/06/21,05:17:19 AM,15.1190,57.441,,1.741,,,,
10910,01/06/21,05:24:01 AM,,,14.5651,,,,,
10911,01/06/21,05:32:19 AM,15.1190,57.441,,1.743,,,,
10912,01/06/21,05:39:01 AM,,,14.5635,,,,,
10913,01/06/21,05:47:19 AM,15.1213,57.441,,1.747,,,,
10914,01/06/21,05:54:01 AM,,,14.5658,,,,,
10915,01/06/21,06:02:19 AM,15.1213,57.441,,1.744,,,,
10916,01/06/21,06:09:01 AM,,,14.5666,,,,,
10917,01/06/21,06:17:19 AM,15.1213,57.441,,1.737,,,,
10918,01/06/21,06:24:01 AM,,,14.5714,,,,,
10919,01/06/21,06:32:19 AM,15.1237,57.441,,1.738,,,,
10920,01/06/21,06:39:01 AM,,,14.5714,,,,,
10921,01/06/21,06:47:19 AM,15.1237,57.441,,1.730,,,,
10922,01/06/21,06:54:01 AM,,,14.5769,,,,,
10923,01/06/21,07:02:19 AM,15.1260,57.441,,1.730,,,,
10924,01/06/21,07:09:01 AM,,,14.5769,,,,,
10925,01/06/21,07:17:19 AM,15.1260,57.441,,1.730,,,,
10926,01/06/21,07:24:01 AM,,,14.5769,,,,,
10927,01/06/21,07:32:19 AM,15.1283,57.441,,1.733,,,,
10928,01/06/21,07:39:01 AM,,,14.5792,,,,,
10929,01/06/21,07:47:19 AM,15.1260,57.441,,1.724,,,,
10930,01/06/21,07:54:01 AM,,,14.5799,,,,,
10931,01/06/21,08:02:19 AM,15.1221,57.614,,1.716,,,,
10932,01/06/21,08:09:01 AM,,,14.5783,,,,,
10933,01/06/21,08:17:19 AM,15.1244,57.614,,1.722,,,,
10934,01/06/21,08:24:01 AM,,,14.5790,,,,,
10935,01/06/21,08:32:19 AM,15.1197,57.614,,1.714,,,,
10936,01/06/21,08:39:01 AM,,,14.5764,,,,,
10937,01/06/21,08:47:19 AM,15.1197,57.614,,1.711,,,,
10938,01/06/21,08:54:01 AM,,,14.5806,,,,,
10939,01/06/21,09:02:19 AM,15.1183,57.785,,1.699,,,,
10940,01/06/21,09:09:01 AM,,,14.5841,,,,,
10941,01/06/21,09:17:19 AM,15.1183,57.785,,1.695,,,,
10942,01/06/21,09:24:01 AM,,,14.5844,,,,,
10943,01/06/21,09:32:19 AM,15.1121,57.958,,1.680,,,,
10944,01/06/21,09:39:01 AM,,,14.5847,,,,,
10945,01/06/21,09:47:19 AM,15.1097,57.958,,1.673,,,,
10946,01/06/21,09:54:01 AM,,,14.5862,,,,,
10947,01/06/21,10:02:19 AM,15.1081,58.131,,1.673,,,,
10948,01/06/21,10:09:01 AM,,,14.5817,,,,,
10949,01/06/21,10:17:19 AM,15.1042,58.303,,1.669,,,,
10950,01/06/21,10:24:01 AM,,,14.5818,,,,,
10951,01/06/21,10:32:19 AM,15.0981,58.476,,1.662,,,,
10952,01/06/21,10:39:01 AM,,,14.5757,,,,,
10953,01/06/21,10:47:19 AM,15.0935,58.476,,1.666,,,,
10954,01/06/21,10:54:01 AM,,,14.5696,,,,,
10955,01/06/21,11:02:19 AM,15.0780,58.647,,1.655,,,,
10956,01/06/21,11:09:01 AM,,,14.5547,,,,,
10957,01/06/21,11:17:19 AM,15.0757,58.647,,1.664,,,,
10958,01/06/21,11:24:01 AM,,,14.5560,,,,,
10959,01/06/21,11:32:19 AM,15.0649,58.820,,1.645,,,,
10960,01/06/21,11:39:01 AM,,,14.5498,,,,,
10961,01/06/21,11:47:19 AM,15.0510,58.820,,1.641,,,,
10962,01/06/21,11:54:01 AM,,,14.5328,,,,,
10963,01/06/21,12:02:19 PM,15.0401,58.993,,1.640,,,,
10964,01/06/21,12:09:01 PM,,,14.5281,,,,,
10965,01/06/21,12:17:19 PM,15.0317,59.164,,1.635,,,,
10966,01/06/21,12:24:01 PM,,,14.5205,,,,,
10967,01/06/21,12:32:19 PM,15.0247,59.164,,1.628,,,,
10968,01/06/21,12:39:01 PM,,,14.5199,,,,,
10969,01/06/21,12:47:19 PM,15.0208,59.337,,1.623,,,,
10970,01/06/21,12:54:01 PM,,,14.5170,,,,,
10971,01/06/21,01:02:19 PM,15.0146,59.508,,1.624,,,,
10972,01/06/21,01:09:01 PM,,,14.5068,,,,,
10973,01/06/21,01:17:19 PM,15.0008,59.508,,1.614,,,,
10974,01/06/21,01:24:01 PM,,,14.4984,,,,,
10975,01/06/21,01:32:19 PM,14.9992,59.680,,1.618,,,,
10976,01/06/21,01:39:01 PM,,,14.4993,,,,,
10977,01/06/21,01:47:19 PM,15.0060,59.680,,1.632,,,,
10978,01/06/21,01:54:01 PM,,,14.4993,,,,,
10979,01/06/21,02:02:19 PM,15.0253,59.851,,1.671,,,,
10980,01/06/21,02:09:01 PM,,,14.5041,,,,,
10981,01/06/21,02:17:19 PM,15.0577,59.851,,1.733,,,,
10982,01/06/21,02:24:01 PM,,,14.5097,,,,,
10983,01/06/21,02:32:19 PM,15.0623,59.851,,1.735,,,,
10984,01/06/21,02:39:01 PM,,,14.5119,,,,,
10985,01/06/21,02:47:19 PM,15.0693,59.851,,1.750,,,,
10986,01/06/21,02:54:01 PM,,,14.5113,,,,,
10987,01/06/21,03:02:19 PM,15.0854,59.851,,1.778,,,,
10988,01/06/21,03:09:01 PM,,,14.5189,,,,,
10989,01/06/21,03:17:19 PM,15.0947,59.851,,1.798,,,,
10990,01/06/21,03:24:01 PM,,,14.5136,,,,,
10991,01/06/21,03:32:19 PM,15.1109,59.851,,1.830,,,,
10992,01/06/21,03:39:01 PM,,,14.5223,,,,,
10993,01/06/21,03:47:19 PM,15.1200,59.851,,1.844,,,,
10994,01/06/21,03:54:01 PM,,,14.5207,,,,,
10995,01/06/21,04:02:19 PM,15.1356,59.680,,1.878,,,,
10996,01/06/21,04:09:01 PM,,,14.5239,,,,,
10997,01/06/21,04:17:19 PM,15.1541,59.680,,1.920,,,,
10998,01/06/21,04:24:01 PM,,,14.5216,,,,,
10999,01/06/21,04:32:19 PM,15.1934,59.680,,2.012,,,,
11000,01/06/21,04:39:01 PM,,,14.5223,,,,,
11001,01/06/21,04:47:19 PM,15.2599,59.508,,2.159,,,,
11002,01/06/21,04:54:01 PM,,,14.5271,,,,,
11003,01/06/21,05:02:19 PM,15.3340,59.508,,2.316,,,,
11004,01/06/21,05:09:01 PM,,,14.5335,,,,,
11005,01/06/21,05:17:19 PM,15.3942,59.508,,2.442,,,,
11006,01/06/21,05:24:01 PM,,,14.5390,,,,,
11007,01/06/21,05:32:19 PM,15.4499,59.508,,2.557,,,,
11008,01/06/21,05:39:01 PM,,,14.5453,,,,,
11009,01/06/21,05:47:19 PM,15.5496,59.508,,2.776,,,,
11010,01/06/21,05:54:01 PM,,,14.5484,,,,,
11011,01/06/21,06:02:19 PM,15.7803,59.680,,3.297,,,,
11012,01/06/21,06:09:01 PM,,,14.5548,,,,,
11013,01/06/21,06:17:19 PM,16.0209,59.337,,3.841,,,,
11014,01/06/21,06:24:01 PM,,,14.5580,,,,,
11015,01/06/21,06:32:19 PM,16.2532,59.164,,4.371,,,,
11016,01/06/21,06:39:01 PM,,,14.5603,,,,,
11017,01/06/21,06:47:19 PM,16.4835,58.476,,4.896,,,,
11018,01/06/21,06:54:01 PM,,,14.5635,,,,,
11019,01/06/21,07:02:19 PM,16.7360,57.441,,5.469,,,,
11020,01/06/21,07:09:01 PM,,,14.5683,,,,,
11021,01/06/21,07:17:19 PM,16.9487,57.785,,5.953,,,,
11022,01/06/21,07:24:01 PM,,,14.5690,,,,,
11023,01/06/21,07:32:19 PM,17.1163,58.476,,6.337,,,,
11024,01/06/21,07:39:01 PM,,,14.5705,,,,,
11025,01/06/21,07:47:19 PM,17.2692,58.476,,6.687,,,,
11026,01/06/21,07:54:01 PM,,,14.5719,,,,,
11027,01/06/21,08:02:19 PM,17.3741,57.785,,6.928,,,,
11028,01/06/21,08:09:01 PM,,,14.5711,,,,,
11029,01/06/21,08:17:19 PM,17.4586,57.268,,7.123,,,,
11030,01/06/21,08:24:01 PM,,,14.5717,,,,,
11031,01/06/21,08:32:19 PM,17.5149,56.750,,7.250,,,,
11032,01/06/21,08:39:01 PM,,,14.5740,,,,,
11033,01/06/21,08:47:19 PM,17.5455,56.750,,7.316,,,,
11034,01/06/21,08:54:01 PM,,,14.5753,,,,,
11035,01/06/21,09:02:19 PM,17.5755,57.096,,7.386,,,,
11036,01/06/21,09:09:01 PM,,,14.5741,,,,,
11037,01/06/21,09:17:19 PM,17.5881,57.268,,7.418,,,,
11038,01/06/21,09:24:01 PM,,,14.5721,,,,,
11039,01/06/21,09:32:19 PM,17.5693,57.268,,7.382,,,,
11040,01/06/21,09:39:01 PM,,,14.5679,,,,,
11041,01/06/21,09:47:19 PM,17.5504,57.268,,7.344,,,,
11042,01/06/21,09:54:01 PM,,,14.5670,,,,,
11043,01/06/21,10:02:19 PM,17.5175,57.268,,7.268,,,,
11044,01/06/21,10:09:01 PM,,,14.5679,,,,,
11045,01/06/21,10:17:19 PM,17.4750,57.268,,7.172,,,,
11046,01/06/21,10:24:01 PM,,,14.5656,,,,,
11047,01/06/21,10:32:19 PM,17.4256,57.268,,7.061,,,,
11048,01/06/21,10:39:01 PM,,,14.5656,,,,,
11049,01/06/21,10:47:19 PM,17.3723,57.441,,6.940,,,,
11050,01/06/21,10:54:01 PM,,,14.5637,,,,,
11051,01/06/21,11:02:19 PM,17.3206,57.441,,6.827,,,,
11052,01/06/21,11:09:01 PM,,,14.5603,,,,,
11053,01/06/21,11:17:19 PM,17.2641,57.441,,6.698,,,,
11054,01/06/21,11:24:01 PM,,,14.5622,,,,,
11055,01/06/21,11:32:19 PM,17.2171,57.441,,6.586,,,,
11056,01/06/21,11:39:01 PM,,,14.5634,,,,,
11057,01/06/21,11:47:19 PM,17.1668,57.268,,6.468,,,,
11058,01/06/21,11:54:01 PM,,,14.5643,,,,,
11059,01/07/21,12:02:19 AM,17.1237,57.096,,6.365,,,,
11060,01/07/21,12:09:01 AM,,,14.5661,,,,,
11061,01/07/21,12:17:19 AM,17.0830,56.923,,6.267,,,,
11062,01/07/21,12:24:01 AM,,,14.5676,,,,,
11063,01/07/21,12:32:19 AM,17.0431,56.923,,6.173,,,,
11064,01/07/21,12:39:01 AM,,,14.5682,,,,,
11065,01/07/21,12:47:19 AM,17.0047,56.750,,6.089,,,,
11066,01/07/21,12:54:01 AM,,,14.5640,,,,,
11067,01/07/21,01:02:19 AM,16.9662,56.577,,6.005,,,,
11068,01/07/21,01:09:01 AM,,,14.5634,,,,,
11069,01/07/21,01:17:19 AM,16.9374,56.404,,5.935,,,,
11070,01/07/21,01:24:01 AM,,,14.5667,,,,,
11071,01/07/21,01:32:19 AM,16.8966,56.230,,5.839,,,,
11072,01/07/21,01:39:01 AM,,,14.5658,,,,,
11073,01/07/21,01:47:19 AM,16.8653,56.057,,5.765,,,,
11074,01/07/21,01:54:01 AM,,,14.5682,,,,,
11075,01/07/21,02:02:19 AM,16.8480,55.884,,5.723,,,,
11076,01/07/21,02:09:01 AM,,,14.5673,,,,,
11077,01/07/21,02:17:19 AM,16.8213,55.711,,5.664,,,,
11078,01/07/21,02:24:01 AM,,,14.5664,,,,,
11079,01/07/21,02:32:19 AM,16.8049,55.711,,5.626,,,,
11080,01/07/21,02:39:01 AM,,,14.5670,,,,,
11081,01/07/21,02:47:19 AM,16.7807,55.537,,5.565,,,,
11082,01/07/21,02:54:01 AM,,,14.5708,,,,,
11083,01/07/21,03:02:19 AM,16.7597,55.537,,5.511,,,,
11084,01/07/21,03:09:01 AM,,,14.5722,,,,,
11085,01/07/21,03:17:19 AM,16.7362,55.537,,5.455,,,,
11086,01/07/21,03:24:01 AM,,,14.5722,,,,,
11087,01/07/21,03:32:19 AM,16.7152,55.537,,5.407,,,,
11088,01/07/21,03:39:01 AM,,,14.5722,,,,,
11089,01/07/21,03:47:19 AM,16.6933,55.364,,5.351,,,,
11090,01/07/21,03:54:01 AM,,,14.5761,,,,,
11091,01/07/21,04:02:19 AM,16.6746,55.364,,5.304,,,,
11092,01/07/21,04:09:01 AM,,,14.5761,,,,,
11093,01/07/21,04:17:19 AM,16.6489,55.364,,5.243,,,,
11094,01/07/21,04:24:01 AM,,,14.5776,,,,,
11095,01/07/21,04:32:19 AM,16.6129,55.189,,5.158,,,,
11096,01/07/21,04:39:01 AM,,,14.5776,,,,,
11097,01/07/21,04:47:19 AM,16.5965,55.189,,5.119,,,,
11098,01/07/21,04:54:01 AM,,,14.5790,,,,,
11099,01/07/21,05:02:19 AM,16.5700,55.017,,5.057,,,,
11100,01/07/21,05:09:01 AM,,,14.5780,,,,,
11101,01/07/21,05:17:19 AM,16.5466,55.017,,4.999,,,,
11102,01/07/21,05:24:01 AM,,,14.5824,,,,,
11103,01/07/21,05:32:19 AM,16.5256,55.017,,4.942,,,,
11104,01/07/21,05:39:01 AM,,,14.5853,,,,,
11105,01/07/21,05:47:19 AM,16.4967,54.842,,4.869,,,,
11106,01/07/21,05:54:01 AM,,,14.5882,,,,,
11107,01/07/21,06:02:19 AM,16.4663,54.842,,4.797,,,,
11108,01/07/21,06:09:01 AM,,,14.5872,,,,,
11109,01/07/21,06:17:19 AM,16.4235,54.669,,4.697,,,,
11110,01/07/21,06:24:01 AM,,,14.5886,,,,,
11111,01/07/21,06:32:19 AM,16.3923,54.495,,4.613,,,,
11112,01/07/21,06:39:01 AM,,,14.5972,,,,,
11113,01/07/21,06:47:19 AM,16.3540,54.322,,4.518,,,,
11114,01/07/21,06:54:01 AM,,,14.5953,,,,,
11115,01/07/21,07:02:19 AM,16.3144,54.322,,4.418,,,,
11116,01/07/21,07:09:01 AM,,,14.6038,,,,,
11117,01/07/21,07:17:19 AM,16.2740,54.147,,4.318,,,,
11118,01/07/21,07:24:01 AM,,,14.6018,,,,,
11119,01/07/21,07:32:19 AM,16.2297,54.147,,4.214,,,,
11120,01/07/21,07:39:01 AM,,,14.6056,,,,,
11121,01/07/21,07:47:19 AM,16.1893,53.973,,4.115,,,,
11122,01/07/21,07:54:01 AM,,,14.6070,,,,,
11123,01/07/21,08:02:19 AM,16.1613,53.973,,4.050,,,,
11124,01/07/21,08:09:01 AM,,,14.6056,,,,,
11125,01/07/21,08:17:19 AM,16.1301,53.798,,3.971,,,,
11126,01/07/21,08:24:01 AM,,,14.6123,,,,,
11127,01/07/21,08:32:19 AM,16.0976,53.798,,3.884,,,,
11128,01/07/21,08:39:01 AM,,,14.6166,,,,,
11129,01/07/21,08:47:19 AM,16.0734,53.623,,3.815,,,,
11130,01/07/21,08:54:01 AM,,,14.6237,,,,,
11131,01/07/21,09:02:19 AM,16.0455,53.623,,3.738,,,,
11132,01/07/21,09:09:01 AM,,,14.6275,,,,,
11133,01/07/21,09:17:19 AM,16.0261,53.449,,3.684,,,,
11134,01/07/21,09:24:01 AM,,,14.6318,,,,,
11135,01/07/21,09:32:19 AM,16.0074,53.449,,3.633,,,,
11136,01/07/21,09:39:01 AM,,,14.6346,,,,,
11137,01/07/21,09:47:19 AM,15.9842,53.449,,3.575,,,,
11138,01/07/21,09:54:01 AM,,,14.6358,,,,,
11139,01/07/21,10:02:19 AM,15.9656,53.449,,3.530,,,,
11140,01/07/21,10:09:01 AM,,,14.6362,,,,,
11141,01/07/21,10:17:19 AM,15.9446,53.449,,3.482,,,,
11142,01/07/21,10:24:01 AM,,,14.6356,,,,,
11143,01/07/21,10:32:19 AM,15.9671,53.274,,3.533,,,,
11144,01/07/21,10:39:01 AM,,,14.6368,,,,,
11145,01/07/21,10:47:19 AM,15.9819,53.449,,3.565,,,,
11146,01/07/21,10:54:01 AM,,,14.6378,,,,,
11147,01/07/21,11:02:19 AM,15.9601,53.274,,3.513,,,,
11148,01/07/21,11:09:01 AM,,,14.6381,,,,,
11149,01/07/21,11:17:19 AM,15.9323,53.274,,3.447,,,,
11150,01/07/21,11:24:01 AM,,,14.6391,,,,,
11151,01/07/21,11:32:19 AM,15.9051,53.449,,3.388,,,,
11152,01/07/21,11:39:01 AM,,,14.6360,,,,,
11153,01/07/21,11:47:19 AM,15.8828,53.623,,3.338,,,,
11154,01/07/21,11:54:01 AM,,,14.6371,,,,,
11155,01/07/21,12:02:19 PM,15.8571,53.623,,3.281,,,,
11156,01/07/21,12:09:01 PM,,,14.6347,,,,,
11157,01/07/21,12:17:19 PM,15.8348,53.798,,3.233,,,,
11158,01/07/21,12:24:01 PM,,,14.6333,,,,,
11159,01/07/21,12:32:19 PM,15.8146,53.973,,3.187,,,,
11160,01/07/21,12:39:01 PM,,,14.6342,,,,,
11161,01/07/21,12:47:19 PM,15.7984,53.973,,3.150,,,,
11162,01/07/21,12:54:01 PM,,,14.6333,,,,,
11163,01/07/21,01:02:19 PM,15.7807,54.147,,3.111,,,,
11164,01/07/21,01:09:01 PM,,,14.6326,,,,,
11165,01/07/21,01:17:19 PM,15.7644,54.147,,3.083,,,,
11166,01/07/21,01:24:01 PM,,,14.6255,,,,,
11167,01/07/21,01:32:19 PM,15.7536,54.322,,3.064,,,,
11168,01/07/21,01:39:01 PM,,,14.6271,,,,,
11169,01/07/21,01:47:19 PM,15.7420,54.322,,3.032,,,,
11170,01/07/21,01:54:01 PM,,,14.6294,,,,,
11171,01/07/21,02:02:19 PM,15.7359,54.495,,3.014,,,,
11172,01/07/21,02:09:01 PM,,,14.6310,,,,,
11173,01/07/21,02:17:19 PM,15.7266,54.495,,2.993,,,,
11174,01/07/21,02:24:01 PM,,,14.6294,,,,,
11175,01/07/21,02:32:19 PM,15.7173,54.495,,2.973,,,,
11176,01/07/21,02:39:01 PM,,,14.6294,,,,,
11177,01/07/21,02:47:19 PM,15.7103,54.495,,2.956,,,,
11178,01/07/21,02:54:01 PM,,,14.6301,,,,,
11179,01/07/21,03:02:19 PM,15.7019,54.669,,2.930,,,,
11180,01/07/21,03:09:01 PM,,,14.6349,,,,,
11181,01/07/21,03:17:19 PM,15.6950,54.669,,2.906,,,,
11182,01/07/21,03:24:01 PM,,,14.6372,,,,,
11183,01/07/21,03:32:19 PM,15.6857,54.669,,2.885,,,,
11184,01/07/21,03:39:01 PM,,,14.6347,,,,,
11185,01/07/21,03:47:19 PM,15.6748,54.842,,2.864,,,,
11186,01/07/21,03:54:01 PM,,,14.6340,,,,,
11187,01/07/21,04:02:19 PM,15.6702,54.842,,2.852,,,,
11188,01/07/21,04:09:01 PM,,,14.6356,,,,,
11189,01/07/21,04:17:19 PM,15.6632,54.842,,2.834,,,,
11190,01/07/21,04:24:01 PM,,,14.6356,,,,,
11191,01/07/21,04:32:19 PM,15.6609,54.842,,2.824,,,,
11192,01/07/21,04:39:01 PM,,,14.6389,,,,,
11193,01/07/21,04:47:19 PM,15.6562,54.842,,2.805,,,,
11194,01/07/21,04:54:01 PM,,,14.6429,,,,,
11195,01/07/21,05:02:19 PM,15.6516,54.842,,2.789,,,,
11196,01/07/21,05:09:01 PM,,,14.6436,,,,,
11197,01/07/21,05:17:19 PM,15.6470,54.842,,2.776,,,,
11198,01/07/21,05:24:01 PM,,,14.6452,,,,,
11199,01/07/21,05:32:19 PM,15.6370,54.669,,2.755,,,,
11200,01/07/21,05:39:01 PM,,,14.6426,,,,,
11201,01/07/21,05:47:19 PM,15.6300,54.669,,2.742,,,,
11202,01/07/21,05:54:01 PM,,,14.6423,,,,,
11203,01/07/21,06:02:19 PM,15.6207,54.669,,2.728,,,,
11204,01/07/21,06:09:01 PM,,,14.6365,,,,,
11205,01/07/21,06:17:19 PM,15.6114,54.669,,2.712,,,,
11206,01/07/21,06:24:01 PM,,,14.6369,,,,,
11207,01/07/21,06:32:19 PM,15.6059,54.495,,2.694,,,,
11208,01/07/21,06:39:01 PM,,,14.6405,,,,,
11209,01/07/21,06:47:19 PM,15.6013,54.495,,2.681,,,,
11210,01/07/21,06:54:01 PM,,,14.6394,,,,,
11211,01/07/21,07:02:19 PM,15.5943,54.495,,2.664,,,,
11212,01/07/21,07:09:01 PM,,,14.6414,,,,,
11213,01/07/21,07:17:19 PM,15.5936,54.322,,2.654,,,,
11214,01/07/21,07:24:01 PM,,,14.6459,,,,,
11215,01/07/21,07:32:19 PM,15.5843,54.322,,2.630,,,,
11216,01/07/21,07:39:01 PM,,,14.6446,,,,,
11217,01/07/21,07:47:19 PM,15.5843,54.322,,2.626,,,,
11218,01/07/21,07:54:01 PM,,,14.6490,,,,,
11219,01/07/21,08:02:19 PM,15.5773,54.322,,2.604,,,,
11220,01/07/21,08:09:01 PM,,,14.6498,,,,,
11221,01/07/21,08:17:19 PM,15.5765,54.147,,2.589,,,,
11222,01/07/21,08:24:01 PM,,,14.6594,,,,,
11223,01/07/21,08:32:19 PM,15.5695,54.147,,2.563,,,,
11224,01/07/21,08:39:01 PM,,,14.6593,,,,,
11225,01/07/21,08:47:19 PM,15.5695,54.147,,2.561,,,,
11226,01/07/21,08:54:01 PM,,,14.6610,,,,,
11227,01/07/21,09:02:19 PM,15.5665,53.973,,2.548,,,,
11228,01/07/21,09:09:01 PM,,,14.6640,,,,,
11229,01/07/21,09:17:19 PM,15.5618,53.973,,2.529,,,,
11230,01/07/21,09:24:01 PM,,,14.6682,,,,,
11231,01/07/21,09:32:19 PM,15.5572,53.973,,2.513,,,,
11232,01/07/21,09:39:01 PM,,,14.6688,,,,,
11233,01/07/21,09:47:19 PM,15.5563,53.798,,2.508,,,,
11234,01/07/21,09:54:01 PM,,,14.6707,,,,,
11235,01/07/21,10:02:19 PM,15.5494,53.798,,2.493,,,,
11236,01/07/21,10:09:01 PM,,,14.6688,,,,,
11237,01/07/21,10:17:19 PM,15.5417,53.623,,2.476,,,,
11238,01/07/21,10:24:01 PM,,,14.6691,,,,,
11239,01/07/21,10:32:19 PM,15.5462,53.623,,2.480,,,,
11240,01/07/21,10:39:01 PM,,,14.6740,,,,,
11241,01/07/21,10:47:19 PM,15.5417,53.623,,2.463,,,,
11242,01/07/21,10:54:01 PM,,,14.6755,,,,,
11243,01/07/21,11:02:19 PM,15.5408,53.449,,2.461,,,,
11244,01/07/21,11:09:01 PM,,,14.6745,,,,,
11245,01/07/21,11:17:19 PM,15.5362,53.449,,2.451,,,,
11246,01/07/21,11:24:01 PM,,,14.6746,,,,,
11247,01/07/21,11:32:19 PM,15.5283,53.274,,2.439,,,,
11248,01/07/21,11:39:01 PM,,,14.6700,,,,,
11249,01/07/21,11:47:19 PM,15.5260,53.274,,2.438,,,,
11250,01/07/21,11:54:01 PM,,,14.6701,,,,,
11251,01/08/21,12:02:19 AM,15.5253,53.100,,2.430,,,,
11252,01/08/21,12:09:01 AM,,,14.6749,,,,,
11253,01/08/21,12:17:19 AM,15.5230,53.100,,2.417,,,,
11254,01/08/21,12:24:01 AM,,,14.6774,,,,,
11255,01/08/21,12:32:19 AM,15.5198,52.925,,2.408,,,,
11256,01/08/21,12:39:01 AM,,,14.6762,,,,,
11257,01/08/21,12:47:19 AM,15.5174,52.925,,2.405,,,,
11258,01/08/21,12:54:01 AM,,,14.6751,,,,,
11259,01/08/21,01:02:19 AM,15.5128,52.925,,2.394,,,,
11260,01/08/21,01:09:01 AM,,,14.6762,,,,,
11261,01/08/21,01:17:19 AM,15.5096,52.750,,2.387,,,,
11262,01/08/21,01:24:01 AM,,,14.6751,,,,,
11263,01/08/21,01:32:19 AM,15.5051,52.750,,2.377,,,,
11264,01/08/21,01:39:01 AM,,,14.6761,,,,,
11265,01/08/21,01:47:19 AM,15.5042,52.576,,2.369,,,,
11266,01/08/21,01:54:01 AM,,,14.6796,,,,,
11267,01/08/21,02:02:19 AM,15.4996,52.576,,2.357,,,,
11268,01/08/21,02:09:01 AM,,,14.6784,,,,,
11269,01/08/21,02:17:19 AM,15.4973,52.576,,2.354,,,,
11270,01/08/21,02:24:01 AM,,,14.6774,,,,,
11271,01/08/21,02:32:19 AM,15.4918,52.401,,2.340,,,,
11272,01/08/21,02:39:01 AM,,,14.6787,,,,,
11273,01/08/21,02:47:19 AM,15.4895,52.401,,2.334,,,,
11274,01/08/21,02:54:01 AM,,,14.6787,,,,,
11275,01/08/21,03:02:19 AM,15.4895,52.401,,2.335,,,,
11276,01/08/21,03:09:01 AM,,,14.6775,,,,,
11277,01/08/21,03:17:19 AM,15.4864,52.225,,2.327,,,,
11278,01/08/21,03:24:01 AM,,,14.6797,,,,,
11279,01/08/21,03:32:19 AM,15.4841,52.225,,2.313,,,,
11280,01/08/21,03:39:01 AM,,,14.6842,,,,,
11281,01/08/21,03:47:19 AM,15.4841,52.225,,2.303,,,,
11282,01/08/21,03:54:01 AM,,,14.6884,,,,,
11283,01/08/21,04:02:19 AM,15.4786,52.050,,2.284,,,,
11284,01/08/21,04:09:01 AM,,,14.6904,,,,,
11285,01/08/21,04:17:19 AM,15.4786,52.050,,2.281,,,,
11286,01/08/21,04:24:01 AM,,,14.6910,,,,,
11287,01/08/21,04:32:19 AM,15.4739,52.050,,2.270,,,,
11288,01/08/21,04:39:01 AM,,,14.6907,,,,,
11289,01/08/21,04:47:19 AM,15.4731,51.874,,2.264,,,,
11290,01/08/21,04:54:01 AM,,,14.6942,,,,,
11291,01/08/21,05:02:19 AM,15.4684,51.874,,2.247,,,,
11292,01/08/21,05:09:01 AM,,,14.6962,,,,,
11293,01/08/21,05:17:19 AM,15.4661,51.874,,2.238,,,,
11294,01/08/21,05:24:01 AM,,,14.6973,,,,,
11295,01/08/21,05:32:19 AM,15.4615,51.874,,2.222,,,,
11296,01/08/21,05:39:01 AM,,,14.7004,,,,,
11297,01/08/21,05:47:19 AM,15.4584,51.699,,2.212,,,,
11298,01/08/21,05:54:01 AM,,,14.7000,,,,,
11299,01/08/21,06:02:19 AM,15.4584,51.699,,2.207,,,,
11300,01/08/21,06:09:01 AM,,,14.7045,,,,,
11301,01/08/21,06:17:19 AM,15.4538,51.699,,2.189,,,,
11302,01/08/21,06:24:01 AM,,,14.7065,,,,,
11303,01/08/21,06:32:19 AM,15.4538,51.699,,2.183,,,,
11304,01/08/21,06:39:01 AM,,,14.7099,,,,,
11305,01/08/21,06:47:19 AM,15.4515,51.699,,2.173,,,,
11306,01/08/21,06:54:01 AM,,,14.7109,,,,,
11307,01/08/21,07:02:19 AM,15.4491,51.699,,2.166,,,,
11308,01/08/21,07:09:01 AM,,,14.7112,,,,,
11309,01/08/21,07:17:19 AM,15.4483,51.523,,2.157,,,,
11310,01/08/21,07:24:01 AM,,,14.7163,,,,,
11311,01/08/21,07:32:19 AM,15.4529,51.523,,2.159,,,,
11312,01/08/21,07:39:01 AM,,,14.7193,,,,,
11313,01/08/21,07:47:19 AM,15.4506,51.523,,2.146,,,,
11314,01/08/21,07:54:01 AM,,,14.7231,,,,,
11315,01/08/21,08:02:19 AM,15.4529,51.523,,2.141,,,,
11316,01/08/21,08:09:01 AM,,,14.7276,,,,,
11317,01/08/21,08:17:19 AM,15.4520,51.346,,2.131,,,,
11318,01/08/21,08:24:01 AM,,,14.7306,,,,,
11319,01/08/21,08:32:19 AM,15.4520,51.346,,2.121,,,,
11320,01/08/21,08:39:01 AM,,,14.7360,,,,,
