Sample number,Sample time,Area (ft²),Battery voltage (V),Correlation.1 (%),Correlation.2 (%),Correlation.3 (%),Correlation.4 (%),Depth (ft),Depth (pressure) (ft H₂O),Depth (vertical beam) (ft),Flow (ft³/s),Noise.1,Noise.2,Noise.3,Noise.4,Noise.5,Pitch (deg),Pressure (uncorrected) (ft H₂O),Roll (deg),Signal strength.1,Signal strength.2,Signal strength.3,Signal strength.4,SNR.1 (dB),SNR.2 (dB),SNR.3 (dB),SNR.4 (dB),Sound speed (m/s),Stage (ft),Standard deviation (vel).1 (ft/s),Standard deviation (vel).2 (ft/s),Standard deviation (vel).3 (ft/s),Standard deviation (vel).4 (ft/s),System in water (%),System status (status codes),Temperature (°F),VB percent good (%),Velocity (beam).1 (ft/s),Velocity (beam).2 (ft/s),Velocity (beam).3 (ft/s),Velocity (beam).4 (ft/s),Velocity (mean) (ft/s),Velocity (X-OBS).X-Center (Beam 1 Only) (ft/s),Velocity (X-OBS).X-Center (Beam 2 Only) (ft/s),Velocity (XZ).X-Center (ft/s),Velocity (XZ).Z-Center (ft/s),Velocity (XZ).X-Left (ft/s),Velocity (XZ).X-Right (ft/s),Volume (negative) (acre ft),Volume (positive) (acre ft),Volume (total) (acre ft)
4581,2020-12-28 02:43:00,5.7901101266540325,11.056056976318359,0,0,0,0,0.49968857089365554,0.49968736739158631,,0,12,12,12,12,12,-0.80999998189508915,34.4817146124363,0.43999999016523361,443,445,453,458,43.100000642240047,43.30000064522028,44.100000657141209,44.600000664591789,1456.0362548828125,-13.387450536717891,0.62762451005233388,0.64632529263099725,0.15255901577330644,0.17650914083019112,100,8192,53.857658576965335,0,0.436351587,-0.091863491999999991,-0.045931745999999996,0.078740136,0,-1.046587641,-0.219816213,-0.633201927,0.190288662,0.104986848,-0.18372698399999998,0,69.84531563479635,69.84531563479635
4582,2020-12-28 02:58:00,5.7698710240546172,11.054670333862305,0,0,0,0,0.498023101851696,0.49802190236091615,,1.1796612396788557,12,12,12,12,12,-0.80999998189508915,34.480049147405623,0.43999999016523361,449,449,461,462,43.700000651180744,43.700000651180744,44.900000669062138,45.000000670552254,1456.4544677734375,-13.389116005759853,0.95866117008516438,0.8661415089065142,0.24015741837862437,0.363188882711936,100,8192,54.059410476684576,0,0.045931745999999996,0.246062925,0.193569501,0.134514399,0.203412018,-0.11154852600000001,0.59055101999999993,0.23950124699999997,0.160761111,-0.442913265,-0.314960544,0,69.859127095603455,69.859127095603455
4583,2020-12-28 03:13:00,5.7780102617653455,11.054598808288574,0,0,0,0,0.49869311813294409,0.49869191702842713,,0,12,12,12,12,12,-0.80999998189508915,34.480719162073136,0.43999999016523361,449,450,460,462,43.700000651180744,43.80000065267086,44.800000667572021,45.000000670552254,1455.976806640625,-13.388445989478603,0.84186329994474052,1.0456034048807048,0.2985563534488363,0.46030171855903,100,8192,53.829044342041016,0,-0.278871315,-0.232939569,0.23622040800000002,0.127952721,0,0.669291156,-0.55774263,0.055774263000000004,-0.282152154,-0.541338435,-0.298556349,0,69.859127095603455,69.859127095603455
4584,2020-12-28 03:28:00,5.7765371550378015,11.05314826965332,0,0,0,0,0.49857187709157541,0.49857067627906804,,1.9749708524142189,12,12,12,12,12,-0.79999998211860657,34.480597921323778,0.43999999016523361,449,448,459,463,43.700000651180744,43.600000649690628,44.700000666081905,45.10000067204237,1455.5849609375,-13.388567230519971,0.8188974266025224,0.92946170255005844,0.23064298513684828,0.42060356606748145,100,8192,53.640620231628418,0,-0.232939569,0.101706009,0.14435691599999997,0.406824036,0.341207256,0.55774263,0.24278208599999998,0.400262358,-0.072178457999999987,-0.331364739,-0.94816247099999984,0,69.882250032600822,69.882250032600822
4585,2020-12-28 03:43:00,5.7427300315805745,11.053110122680664,0,0,0,0,0.49578652369381548,0.49578532958984378,0.30456194624230892,0,12,12,12,12,12,-0.79999998211860657,34.477812574634555,0.43999999016523361,459,458,462,463,44.700000666081905,44.600000664591789,45.000000670552254,45.10000067204237,1455.240478515625,-13.391352583917731,0.949802904653166,1.2791991451615523,0.266076046864842,0.28379257772883892,100,8192,53.475109481811529,2,-0.009842517,0.042650907,0.127952721,0.255905442,0,0.022965872999999998,0.101706009,0.062335940999999992,0.019685034,-0.291994671,-0.597112698,0,69.882250032600822,69.882250032600822
4586,2020-12-28 03:58:00,5.6824884077597355,11.051807403564453,0,0,0,0,0.49080925989025842,0.49080807777404789,,0,12,12,12,12,12,-0.79999998211860657,34.47283532281876,0.43999999016523361,448,450,463,463,43.600000649690628,43.80000065267086,45.10000067204237,45.10000067204237,1455.060791015625,-13.396329847721288,0.75820190419808864,0.82972419546385379,0.29265084316083734,0.41207338454037185,100,8192,53.388947486877441,0,0.70209954599999991,0.5774276639999999,0.150918594,0.022965872999999998,0,-1.683070407,1.384514058,-0.150918594,0.705380385,-0.344488095,-0.052493424,0,69.882250032600822,69.882250032600822
4587,2020-12-28 04:13:00,5.6862664102738769,11.051358222961426,0,0,0,0,0.49112193415484079,0.491120751285553,,2.0521149401027849,12,12,12,12,12,-0.79999998211860657,34.473147996330262,0.43999999016523361,451,446,462,460,43.900000654160976,43.400000646710396,45.000000670552254,44.800000667572021,1454.84130859375,-13.396017173456707,0.85236198490118309,1.1587923520673513,0.47736208161324917,0.28346449382395006,100,8192,53.283581733703613,0,0.49540668899999996,0.849737301,0,0.104986848,0.36089229,-1.1876637179999998,2.03412018,0.423228231,0.741469614,0,-0.246062925,0,69.906276171727555,69.906276171727555
4588,2020-12-28 04:28:00,5.6344902570241251,11.049909591674805,0,0,0,0,0.48683063940113291,0.48682946686744694,,0,12,12,12,12,12,-0.79999998211860657,34.468856711912153,0.43999999016523361,453,453,461,461,44.100000657141209,44.100000657141209,44.900000669062138,44.900000669062138,1454.569091796875,-13.400308468210413,1.1597766037820181,0.845144138993629,0.28280832601417238,0.2677164663892862,100,8192,53.153354263305665,0,0.616797732,-0.301837188,0.203412018,0.078740136,0,-1.479658389,-0.72178458,-1.1023619040000001,0.170603628,-0.465879138,-0.18372698399999998,0,69.906276171727555,69.906276171727555
4589,2020-12-28 04:43:00,5.67686154811119,11.049992561340332,0,0,0,0,0.490343439047105,0.49034225805282594,0.48664660043916674,0,12,12,12,12,12,-0.79999998211860657,34.472369503097532,0.43999999016523361,459,457,462,461,44.700000666081905,44.500000663101673,45.000000670552254,44.900000669062138,1454.65087890625,-13.396795668564442,0.69291320712521121,0.99343806400338053,0.20505244055551941,0.40321511910837338,100,8192,53.192199516296384,0,0.646325283,-0.019685034,0.13779523800000001,0.16404195,0,-1.548556008,-0.045931745999999996,-0.797243877,0.344488095,-0.314960544,-0.38385816300000003,0,69.906276171727555,69.906276171727555
4590,2020-12-28 04:58:00,5.7300844300565021,11.049057960510254,0,0,0,0,0.4947432126273007,0.49474202103614806,,0,12,12,12,12,12,-0.79999998211860657,34.476769266080858,0.43999999016523361,449,450,461,461,43.700000651180744,43.80000065267086,44.900000669062138,44.900000669062138,1454.822998046875,-13.392395894984247,0.97145644237582873,0.89698139596606408,0.41272955235014946,0.4990156193359121,100,8192,53.274832153320318,0,-0.045931745999999996,-0.14435691599999997,0.374015646,0.232939569,0,0.11154852600000001,-0.344488095,-0.11811020400000001,-0.104986848,-0.856298979,-0.544619274,0,69.906276171727555,69.906276171727555
4591,2020-12-28 05:13:00,5.79069207027516,11.048633575439453,0,0,0,0,0.49973642919945893,0.4997352255821228,,0.95770504637945764,12,12,12,12,12,-0.79999998211860657,34.481762470626833,0.43999999016523361,456,453,461,461,44.400000661611557,44.100000657141209,44.900000669062138,44.900000669062138,1454.53125,-13.387402678412089,1.1089235985242492,0.78772945563808339,0.22933064951729296,0.42454057292614744,100,8192,53.135331535339361,0,-0.160761111,0,0.108267687,0.282152154,0.16404195,0.38385816300000003,0,0.193569501,-0.088582653,-0.24934376399999997,-0.65944863900000006,0,69.917488971867058,69.917488971867058
4592,2020-12-28 05:28:00,5.8396471758383406,11.048888206481934,0,0,0,0,0.5037565268869475,0.50375531358718872,0.48622078313602229,0,12,12,12,12,12,-0.79999998211860657,34.4857825586319,0.43999999016523361,458,456,462,461,44.600000664591789,44.400000661611557,45.000000670552254,44.900000669062138,1454.3380126953125,-13.383382580724598,0.85465857223540487,1.0580705932664802,0.20013118198218696,0.31856947164705496,100,8192,53.043015480041504,0,0.534776757,0.003280839,0.187007823,0.104986848,0,-1.282808049,0.006561678,-0.636482766,0.29527550999999996,-0.42978990899999997,-0.246062925,0,69.917488971867058,69.917488971867058
4593,2020-12-28 05:43:00,5.8172500803620952,11.047172546386719,0,0,0,0,0.50191876794409551,0.50191755907058722,0.48486999874039893,0,12,12,12,12,12,-0.79999998211860657,34.483944804115296,0.43999999016523361,455,458,462,461,44.300000660121441,44.600000664591789,45.000000670552254,44.900000669062138,1454.247802734375,-13.38522033966745,1.0669288586984786,1.2536086005802236,0.25196843895462229,0.45341195655636457,100,8192,53.000143051147461,0,0.61023605399999992,0.20669285699999998,0.27559047600000003,0.334645578,0,-1.463254194,0.49540668899999996,-0.48556417199999996,0.449474943,-0.629921088,-0.780839682,0,69.917488971867058,69.917488971867058
4594,2020-12-28 05:58:00,5.8321781802894481,11.046679496765137,0,0,0,0,0.50314394057266343,0.50314272874832155,0.48492724696795142,0,12,12,12,12,12,-0.79999998211860657,34.485169973793028,0.43999999016523361,457,457,462,461,44.500000663101673,44.500000663101673,45.000000670552254,44.900000669062138,1454.2723388671875,-13.383995167038885,1.8221780077525678,0.86548534109673636,0.413713804064816,0.33431749908171887,100,8192,53.01181774139404,0,0.374015646,0.052493424,0.006561678,0.29527550999999996,0,-0.895669047,0.12467188199999998,-0.387139002,0.232939569,-0.016404195,-0.68897619,0,69.917488971867058,69.917488971867058
4595,2020-12-28 06:13:00,5.8814876736640507,11.04597282409668,0,0,0,0,0.50718318158247333,0.507181960029602,,4.7232208007839622,12,12,12,12,12,-0.79999998211860657,34.48920920507431,0.43999999016523361,447,444,461,461,43.500000648200512,43.200000643730164,44.900000669062138,44.900000669062138,1454.29931640625,-13.379955926029073,1.322834304511767,0.90255882234917428,0.25590544581328828,0.29757210173416981,100,8192,53.024493217468262,0,-0.16404195,0.620078571,0.03280839,0.16404195,0.803805555,0.39370067999999997,1.4862200669999999,0.938319954,0.252624603,-0.075459297,-0.38385816300000003,0,69.972788389004108,69.972788389004108
4596,2020-12-28 06:28:00,5.941349303953591,11.046298980712891,0,0,0,0,0.512071109881864,0.51206987655639646,,4.4258163290639194,12,12,12,12,12,-0.79999998211860657,34.494097121601108,0.43999999016523361,449,449,462,460,43.700000651180744,43.700000651180744,45.000000670552254,44.800000667572021,1454.2188720703125,-13.375067997729685,1.388779169394422,0.74442238019275775,0.28674533287283838,0.27066922153328565,100,8192,52.986181831359865,0,-0.167322789,0.55774263,0.285432993,0.246062925,0.744750453,0.400262358,1.3353014730000001,0.869422335,0.216535374,-0.652886961,-0.574146825,0,70.066893587435814,70.066893587435814
4597,2020-12-28 06:43:00,6.0049956713683592,11.045656204223633,0,0,0,0,0.51724937856979569,0.51724813277244575,,3.0419267301316091,12,12,12,12,12,-0.79999998211860657,34.499275377817156,0.43999999016523361,449,447,462,461,43.700000651180744,43.500000648200512,45.000000670552254,44.900000669062138,1454.1495361328125,-13.369889729041752,0.992453812288714,0.65944864882655041,0.31397629697861135,0.33333324736705239,100,8192,52.953068351745607,0,-0.216535374,0.27559047600000003,0.200131179,0.209973696,0.505249206,0.51837256199999993,0.65944863900000006,0.59055101999999993,0.03280839,-0.45931746,-0.48884501099999994,0,70.142133509463946,70.142133509463946
4598,2020-12-28 06:58:00,6.0224876154740272,11.045233726501465,0,0,0,0,0.51866917497529752,0.51866792575836185,,0.57644113189610768,12,12,12,12,12,-0.79999998211860657,34.50069517080307,0.43999999016523361,450,450,462,460,43.80000065267086,43.80000065267086,45.000000670552254,44.800000667572021,1454.0706787109375,-13.36846993263625,0.7598423237225328,0.68241452216876874,0.2109579508435184,0.25459311019373293,100,8192,52.915800666809083,0,0.561023469,0.6561678,0.157480272,0.14763775499999998,0.095144331,-1.34514399,1.571521881,0.11154852600000001,0.669291156,-0.36089229,-0.344488095,0,70.176117357106335,70.176117357106335
4599,2020-12-28 07:13:00,6.0862368078092981,11.044413566589356,0,0,0,0,0.52383149089462788,0.52383022924423217,,0,12,12,12,12,12,-0.79999998211860657,34.505857474288945,0.43999999016523361,449,448,462,462,43.700000651180744,43.600000649690628,45.000000670552254,45.000000670552254,1454.060791015625,-13.36330761671692,0.9839236307616045,0.92880553474028082,0.264107543435509,0.36384505052171368,100,8192,52.910858535766607,0,0.334645578,-0.23950124699999997,0.11154852600000001,0.11811020400000001,0,-0.803805555,-0.574146825,-0.68897619,0.052493424,-0.255905442,-0.27559047600000003,0,70.176117357106335,70.176117357106335
4600,2020-12-28 07:28:00,6.1125056971174727,11.04393482208252,0,0,0,0,0.52595320911858023,0.525951942358017,,0,12,12,12,12,12,-0.79999998211860657,34.507979187402725,0.43999999016523361,449,449,462,461,43.700000651180744,43.700000651180744,45.000000670552254,44.900000669062138,1454.2113037109375,-13.361185898492968,0.57808384041412031,0.97867428828338321,0.2257217265635158,0.25918628486217654,100,8192,52.982657623291018,0,0.48884501099999994,0.436351587,0.213254535,0.18372698399999998,0,-1.1712595229999998,1.046587641,-0.062335940999999992,0.508530045,-0.48884501099999994,-0.42978990899999997,0,70.176117357106335,70.176117357106335
4601,2020-12-28 07:43:00,6.2071627142459134,11.042987823486328,0,0,0,0,0.53357225140248687,0.53357096629142764,,0,12,12,12,12,12,-0.79999998211860657,34.51559821133614,0.43999999016523361,450,449,461,460,43.80000065267086,43.700000651180744,44.900000669062138,44.800000667572021,1454.179443359375,-13.35356685620906,1.0022963294353788,0.883858039770511,0.2375327471395137,0.28313640991906125,100,8192,52.967441558837891,0,0.22309705200000002,-0.085301814,0.26246712,0.26246712,0,-0.534776757,-0.203412018,-0.370734807,0.075459297,-0.600393537,-0.613516893,0,70.176117357106335,70.176117357106335
4602,2020-12-28 07:58:00,6.2760162071786354,11.043732643127441,0,0,0,0,0.53908871878476272,0.53908742038726809,,0,12,12,12,12,12,-0.79999998211860657,34.52111466543198,0.43999999016523361,453,447,461,460,44.100000657141209,43.500000648200512,44.900000669062138,44.800000667572021,1454.1871337890625,-13.348050388826783,1.0334643003998179,1.2007870918931218,0.2677164663892862,0.35990804366304768,100,8192,52.971032714843751,0,0.40354319699999996,0.269028798,0.088582653,0.101706009,0,-0.96784750499999994,0.643044444,-0.160761111,0.370734807,-0.203412018,-0.23622040800000002,0,70.176117357106335,70.176117357106335
4603,2020-12-28 08:13:00,6.3179605576588953,11.043580055236816,0,0,0,0,0.5424388001910031,0.542437493724823,,1.4838596600557612,12,12,12,12,12,-0.79999998211860657,34.524464738769531,0.43999999016523361,454,443,459,461,44.200000658631325,43.100000642240047,44.700000666081905,44.900000669062138,1454.1749267578125,-13.344700307420546,1.2290023077135615,1.2621387821073333,0.31266396135905605,0.39173218243726432,100,8192,52.965137863159185,0,0.052493424,0.278871315,0.160761111,0.347768934,0.23622040800000002,-0.12467188199999998,0.669291156,0.272309637,0.18372698399999998,-0.36745396799999996,-0.81036723299999991,0,70.193490369670272,70.193490369670272
4604,2020-12-28 08:28:00,6.3599233384114431,11.043286323547363,0,0,0,0,0.545782500489803,0.54578118597030645,,0,12,12,12,12,12,-0.79999998211860657,34.527808431015018,0.43999999016523361,451,451,460,462,43.900000654160976,43.900000654160976,44.800000667572021,45.000000670552254,1454.130126953125,-13.341356607121742,1.3110232839357692,1.4412725941766349,0.25688969752795476,0.28576108115817189,100,8192,52.9441333770752,0,0.285432993,0.157480272,0.14435691599999997,0.13123356,0,-0.6856953509999999,0.377296485,-0.154199433,0.24278208599999998,-0.331364739,-0.30511802699999996,0,70.193490369670272,70.193490369670272
4605,2020-12-28 08:43:00,6.4040739043872232,11.044051170349121,0,0,0,0,0.54929210958205488,0.54929078660964969,,3.3028917224687295,12,12,12,12,12,-0.79999998211860657,34.531318031654358,0.43999999016523361,451,451,464,461,43.900000654160976,43.900000654160976,45.200000673532486,44.900000669062138,1454.17822265625,-13.337846998029493,0.96489476427805232,0.8946848086318423,0.36581355395104664,0.29232275925594847,100,8192,52.966926574707031,0,0.331364739,0.830052267,0.088582653,-0.072178457999999987,0.515091723,-0.7939630379999999,1.9881884339999998,0.597112698,0.639763605,-0.203412018,0.167322789,0,70.232160589594983,70.232160589594983
4606,2020-12-28 08:58:00,6.47510128312786,11.045420646667481,0,0,0,0,0.55492024634453874,0.554918909816742,,4.1701361609819827,12,12,12,12,12,-0.79999998211860657,34.536946154861454,0.43999999016523361,450,449,463,461,43.80000065267086,43.700000651180744,45.10000067204237,44.900000669062138,1454.368896484375,-13.332218861267009,1.2204721261864515,1.5725061561321674,0.24770334819106746,0.32874007269860878,100,8192,53.057877922058111,0,0.55118095200000006,1.174540362,0.216535374,0.14435691599999997,0.643044444,-1.322178117,2.811679023,0.744750453,0.95144330999999993,-0.49540668899999996,-0.33792641700000003,0,70.310555842506517,70.310555842506517
4607,2020-12-28 09:13:00,6.5270169571750785,11.046172142028809,0,0,0,0,0.559020107875033,0.559018761472702,,0,12,12,12,12,12,-0.79999998211860657,34.541046006517412,0.43999999016523361,452,451,461,461,44.000000655651093,43.900000654160976,44.900000669062138,44.900000669062138,1454.6334228515625,-13.328118999736516,0.73293944352164864,0.97769003656871678,0.33038049222305288,0.42585290854570279,100,8192,53.184230995178226,0,0.587270181,0.380577324,0.308398866,0.269028798,0,-1.407479931,0.91207324200000006,-0.24934376399999997,0.531495918,-0.705380385,-0.62664024899999993,0,70.310555842506517,70.310555842506517
4608,2020-12-28 09:28:00,6.5899978740781737,11.048256874084473,0,0,0,0,0.56397822835626876,0.56397687001228336,,0.58068140015483127,12,12,12,12,12,-0.79999998211860657,34.546004115056995,0.43999999016523361,450,449,462,460,43.80000065267086,43.700000651180744,45.000000670552254,44.800000667572021,1454.5819091796875,-13.323160879255278,1.087926228611364,0.73589219866564815,0.20013118198218696,0.21686346113151736,100,8192,53.159573554992676,0,0.55118095200000006,0.636482766,0.190288662,0.14763775499999998,0.088582653,-1.322178117,1.525590135,0.101706009,0.652886961,-0.436351587,-0.344488095,0,70.317354453946749,70.317354453946749
4609,2020-12-28 09:43:00,6.6350350858606477,11.050573348999023,0,0,0,0,0.56751336187828239,0.56751199501991278,,0,12,12,12,12,12,-0.79999998211860657,34.549539240064625,0.43999999016523361,448,449,462,462,43.600000649690628,43.700000651180744,45.000000670552254,45.000000670552254,1454.7049560546875,-13.319625745733266,0.83595778965674161,1.006233336294045,0.27526239620172926,0.39402876977148615,100,8192,53.218307495117188,0,0.94816247099999984,0.695537868,0.216535374,0.108267687,0,-2.273621427,1.666666212,-0.30511802699999996,0.905511564,-0.49540668899999996,-0.252624603,0,70.317354453946749,70.317354453946749
4610,2020-12-28 09:58:00,6.6698635826516384,11.051839828491211,0,0,0,0,0.57024128530907814,0.57023991188049317,,0.6074540241699744,12,12,12,12,12,-0.79999998211860657,34.552267156925204,0.43999999016523361,447,449,461,460,43.500000648200512,43.700000651180744,44.900000669062138,44.800000667572021,1454.9495849609375,-13.316897822302469,0.78805753954297231,0.96587901599271875,0.25131227114484461,0.20734902788974124,100,8192,53.335425186157224,0,0.436351587,0.52493424,0.209973696,0.108267687,0.091863491999999991,-1.046587641,1.256561337,0.104986848,0.528215079,-0.48228333299999993,-0.252624603,0,70.324466518974177,70.324466518974177
4611,2020-12-28 10:13:00,6.7008212558764066,11.054392814636231,0,0,0,0,0.57266291558273186,0.57266153632164007,,0,12,12,12,12,12,-0.79999998211860657,34.554688781366352,0.43999999016523361,455,455,463,462,44.300000660121441,44.300000660121441,45.10000067204237,45.000000670552254,1455.0028076171875,-13.314476192028815,0.598425042517228,0.78313628096963983,0.22014430018040565,0.19028866483552204,100,8192,53.361119461059573,0,0.114829365,0.12467188199999998,0.052493424,0.13779523800000001,0,-0.27559047600000003,0.298556349,0.013123356,0.13123356,-0.12139104299999999,-0.321522222,0,70.324466518974177,70.324466518974177
4612,2020-12-28 10:28:00,6.7020453354475764,11.056429862976074,0,0,0,0,0.57275863219433876,0.572757252702713,,0,12,12,12,12,12,-0.80999998189508915,34.55478449774742,0.43999999016523361,461,453,459,461,44.900000669062138,44.100000657141209,44.700000666081905,44.900000669062138,1456.08544921875,-13.314380475417208,1.0790679631793654,1.0078737558184892,0.42290015340170323,0.559383057835457,100,8192,53.881651687622067,0,-0.19685033999999999,-0.28871383199999995,0.301837188,0.059055102000000005,0,0.47244081600000004,-0.692257029,-0.108267687,-0.265747959,-0.692257029,-0.13779523800000001,0,70.324466518974177,70.324466518974177
4613,2020-12-28 10:43:00,6.8142363129265959,11.0575532913208,0,0,0,0,0.58151989271008742,0.58151849211692808,,2.77852627386708,12,12,12,12,12,-0.80999998189508915,34.56354573716164,0.43999999016523361,465,464,461,459,45.3000006750226,45.200000673532486,44.900000669062138,44.700000666081905,1456.4461669921875,-13.30561921490146,0.98261129514204915,0.83858246089585231,0.60662714013944874,0.61646965728611358,100,8192,54.0556562423706,0,-0.219816213,0.170603628,0.232939569,0.29527550999999996,0.406824036,0.528215079,0.410104875,0.469159977,-0.026246712,-0.534776757,-0.68897619,0,70.356997473999471,70.356997473999471
4614,2020-12-28 10:58:00,6.8821574834396246,11.058431625366211,0,0,0,0,0.58681302133194724,0.58681160799026488,,0,12,12,12,12,12,-0.80999998189508915,34.568838853034976,0.43999999016523361,462,454,469,462,45.000000670552254,44.200000658631325,45.700000680983067,45.000000670552254,1456.5623779296875,-13.300326086279602,0.84547222289851776,1.221784461806007,0.41929123044792616,0.56266389688434526,100,8192,54.111834144592287,0,0.331364739,-0.042650907,-0.141076077,0.40354319699999996,0,-0.7939630379999999,-0.101706009,-0.449474943,0.157480272,0.324803061,-0.9416007930000001,0,70.356997473999471,70.356997473999471
4615,2020-12-28 11:13:00,6.87560229672772,11.060393333435059,0,0,0,0,0.58630253273671062,0.5863011206245422,,4.9258235215156745,12,12,12,12,12,-0.80999998189508915,34.568328365669252,0.43999999016523361,453,454,461,461,44.100000657141209,44.200000658631325,44.900000669062138,44.900000669062138,1457.1922607421875,-13.300836574874838,0.73064285618742675,0.86515725719184755,0.21751962894129498,0.36056421147282536,100,8192,54.417326164245608,0,0.072178457999999987,0.761154648,0.104986848,0.026246712,0.71522290199999994,-0.173884467,1.8241464840000001,0.82349058899999994,0.45931746,-0.23950124699999997,-0.062335940999999992,0,70.414668961560366,70.414668961560366
4616,2020-12-28 11:28:00,6.8545504352765,11.063139915466309,0,0,0,0,0.58466258812451288,0.58466117996215827,,0,12,12,12,12,12,-0.80999998189508915,34.566688425006866,0.43999999016523361,456,456,461,464,44.400000661611557,44.400000661611557,44.900000669062138,45.200000673532486,1457.1365966796875,-13.302476519487035,0.70603656332076448,0.94914673684338835,0.28871383630217134,0.50098412276524507,100,8192,54.390327262878415,0,0.354330612,0.068897619000000007,0.134514399,0.095144331,0,-0.849737301,0.16404195,-0.341207256,0.232939569,-0.308398866,-0.22309705200000002,0,70.414668961560366,70.414668961560366
4617,2020-12-28 11:43:00,6.8485316391482192,11.067126274108887,0,0,0,0,0.58419357672763927,0.58419216969490051,0.48004105452477458,0,12,12,12,12,12,-0.80999998189508915,34.566219414739606,0.43999999016523361,474,470,461,460,46.200000688433647,45.800000682473183,44.900000669062138,44.800000667572021,1458.0361328125,-13.302945530883909,1.0124669304869327,0.73589219866564815,0.44488177502925497,0.3927164341519308,100,8192,54.828535842895505,1,0.127952721,0.134514399,0.157480272,0.30511802699999996,0,-0.308398866,0.321522222,0.006561678,0.14435691599999997,-0.36089229,-0.711942063,0,70.414668961560366,70.414668961560366
4618,2020-12-28 11:58:00,6.7460127666326581,11.068552017211914,0,0,0,0,0.57619485855102526,0.57619347078323369,0.4805386398877371,1.5598445881222987,12,12,12,12,12,-0.80999998189508915,34.558220715827943,0.43999999016523361,467,470,459,463,45.500000678002834,45.800000682473183,44.700000666081905,45.10000067204237,1458.82666015625,-13.310944249060523,1.1640416945455727,0.97375302971005073,0.52985550639546219,0.49704711590657913,100,8192,55.2156322479248,0,-0.072178457999999987,0.14435691599999997,0.255905442,0.088582653,0.22965873,0.173884467,0.344488095,0.25918628099999996,0.039370068,-0.587270181,-0.20669285699999998,0,70.432931604825569,70.432931604825569
4619,2020-12-28 12:13:00,6.8190638505518439,11.068937301635742,0,0,0,0,0.58189637804907446,0.58189497654914857,,0,12,12,12,12,12,-0.80999998189508915,34.563922221593856,0.43999999016523361,457,454,460,459,44.500000663101673,44.200000658631325,44.800000667572021,44.700000666081905,1457.8157958984375,-13.305242729562472,1.0016401616256014,1.1056427594753608,0.3756560710977116,0.32349073022038743,100,8192,54.7207857131958,0,0.042650907,0.03280839,0.173884467,0.088582653,0,-0.101706009,0.078740136,-0.013123356,0.042650907,-0.39698151899999995,-0.20669285699999998,0,70.432931604825569,70.432931604825569
4620,2020-12-28 12:28:00,6.7845873718774037,11.068733215332031,0,0,0,0,0.57920674126292138,0.57920534624099729,,1.8562912912871321,12,12,12,12,12,-0.80999998189508915,34.561232591285709,0.43999999016523361,457,459,461,464,44.500000663101673,44.700000666081905,44.900000669062138,45.200000673532486,1458.3487548828125,-13.307932366348625,0.98261129514204915,0.856627075664738,0.32775582098394229,0.43897626474125595,100,8192,54.981110191345216,0,-0.23622040800000002,0.026246712,0.269028798,0.062335940999999992,0.272309637,0.56758514700000007,0.062335940999999992,0.314960544,-0.114829365,-0.616797732,-0.14435691599999997,0,70.454665042827813,70.454665042827813
4621,2020-12-28 12:43:00,6.7593301992684589,11.069225311279297,0,0,0,0,0.57723497906381993,0.57723358879089359,,0,12,12,12,12,12,-0.80999998189508915,34.5592608338356,0.43999999016523361,462,458,461,462,45.000000670552254,44.600000664591789,44.900000669062138,45.000000670552254,1459.3779296875,-13.309904128547728,1.0091860914380444,0.88254570415095568,0.4009185317741516,0.54888437287901437,100,8192,55.486591148376462,0,-0.16404195,-0.354330612,0.216535374,-0.12139104299999999,0,0.39370067999999997,-0.849737301,-0.226377891,-0.285432993,-0.49540668899999996,0.282152154,0,70.454665042827813,70.454665042827813
4622,2020-12-28 12:58:00,6.7952177658074229,11.07110595703125,0,0,0,0,0.58003628523018091,0.5800348882102967,,3.1379435078774076,12,12,12,12,12,-0.80999998189508915,34.562062133255004,0.43999999016523361,458,464,460,462,44.600000664591789,45.200000673532486,44.800000667572021,45.000000670552254,1459.584716796875,-13.307102822381365,0.73359561133142637,0.96325434475360816,0.3293962405083864,0.29363509487550382,100,8192,55.588697052001955,0,-0.285432993,0.157480272,0.232939569,0.19685033999999999,0.46259829900000005,0.6856953509999999,0.377296485,0.531495918,-0.068897619000000007,-0.534776757,-0.45931746,0,70.491404050872021,70.491404050872021
4623,2020-12-28 13:13:00,6.8631911152768952,11.072686195373535,0,0,0,0,0.58533579495948129,0.585334385175705,0.48050329362939342,0,12,12,12,12,12,-0.80999998189508915,34.567361630220411,0.43999999016523361,478,476,460,464,46.600000694394112,46.400000691413879,44.800000667572021,45.200000673532486,1459.7510986328125,-13.301803312652067,0.73097094009231567,0.72801818494831616,0.40977679720615007,0.29461934659017031,100,8192,55.670835304260251,0,-0.12139104299999999,-0.291994671,0.078740136,0.150918594,0,0.291994671,-0.69881870699999993,-0.203412018,-0.226377891,-0.180446145,-0.35104977299999995,0,70.491404050872021,70.491404050872021
